"query","mode","llm","variant","service_id","rank","relevance_pct","name","docs_url","api_base","error_handling_verified","ifs","fca","support_verified","auth_verified","reliability_verified","versioning_verified","scored_utc","sdas","pricing_verified","code_samples_verified","constraints_verified","integration_support_verified","required_keys_verified","ssi","best_probe_method","best_probe_status","best_probe_latency_ms","best_probe_bytes"
"aifacegenerator_v1","nonrag","deepseek","t","huggingface-face-models","4","95.8","Hugging Face Inference API - Face Models","https://huggingface.co/docs/api-inference/detailed_parameters","https://api-inference.huggingface.com","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:57Z","0.435","True","False","False","False","True","0","GET","401","161","22391"
"aifacegenerator_v1","nonrag","deepseek","t","banana-ai-face","5","94.3","Banana AI Face Generation","https://www.banana.dev/docs/guides/get-started","https://api.banana.dev","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:56Z","0.345","True","False","False","False","True","0","GET","404","62","101"
"aifacegenerator_v1","nonrag","deepseek","t","fal-ai-face","6","92.7","Fal AI Image Generation","https://fal.ai/docs","https://fal.run","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:57Z","0.345","True","False","False","False","True","0","GET","404","78","14"
"aifacegenerator_v1","nonrag","deepseek","t","nightcafe-face","7","90.9","NightCafe Creator API","https://github.com/nightcafe-creator/nightcafe-creator-api","https://api.nightcafe.studio","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:58Z","0.345","True","False","False","False","True","0","GET","404","106","-1"
"aifacegenerator_v1","nonrag","deepseek","t","leonardo-ai","8","89.2","Leonardo.Ai Image Generation","https://docs.leonardo.ai/","https://cloud.leonardo.ai","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:58Z","0.435","True","False","False","False","True","0","GET","401","143","91"
"aifacegenerator_v1","nonrag","deepseek","t","getimg-ai","9","87.5","GetImg.AI Generation API","https://getimg.ai/docs/api-reference/generate-images","https://api.getimg.ai","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:57Z","0.345","True","False","False","False","True","0","GET","404","84","217"
"aifacegenerator_v1","nonrag","deepseek","t","openai-dalle","10","85.8","OpenAI DALL-E Image Generation","https://platform.openai.com/docs/api-reference/images","https://api.openai.com","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:58Z","0.291","True","False","False","False","False","0","GET","405","105","163"
"aifacegenerator_v1","nonrag","deepseek","v","stabilityai__face_generation","1","100","Stability AI Face Generation API","https://api.stability.ai/docs","https://api.stability.ai","False","0.25","0.64","False","True","False","False","2025-10-28T21:45:00Z","0.363","True","False","False","False","False","0","GET","401","132","105"
"aifacegenerator_v1","nonrag","deepseek","v","openai__dall_e_face","2","99.5","OpenAI DALL-E 3 Image Generation","https://platform.openai.com/docs/api-reference/images/create","https://api.openai.com","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:59Z","0.291","True","False","False","False","False","0","GET","405","107","163"
"aifacegenerator_v1","nonrag","deepseek","v","midjourney__imagine_api","3","99","Midjourney Imagine API","https://midjourney.com/enterprise/api/","https://api.midjourney.com","False","0.25","0","False","True","False","False","2025-10-28T21:44:58Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","0",
"aifacegenerator_v1","nonrag","deepseek","v","replicate__face_swap","4","98.5","Replicate Face Swapping API","https://replicate.com/","https://api.replicate.com","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:59Z","0.435","True","False","False","False","True","0","GET","401","77","93"
"aifacegenerator_v1","nonrag","deepseek","v","deepai__face_editor","5","98","DeepAI Face Editor API","https://deepai.org/apis","https://api.deepai.org","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:57Z","0.435","True","False","False","False","True","0","GET","401","42","65"
"aifacegenerator_v1","nonrag","deepseek","v","huggingface__face_generation","6","97.5","Hugging Face Face Generation Inference API","https://huggingface.co/docs/api-inference/detailed_parameters","https://api-inference.huggingface.co","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:58Z","0.435","True","False","False","False","True","0","GET","401","125","22413"
"aifacegenerator_v1","nonrag","deepseek","v","leonardoai__image_generation","7","97","Leonardo.AI Image Generation","https://docs.leonardo.ai/","https://cloud.leonardo.ai","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:58Z","0.435","True","False","False","False","True","0","GET","404","95","-1"
"aifacegenerator_v1","nonrag","deepseek","v","clipdrop__face_swap","8","96.5","ClipDrop Face Swap API","https://clipdrop.co/apis","https://clipdrop-api.co","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:56Z","0.291","True","False","False","False","False","0","GET","404","97","23"
"aifacegenerator_v1","nonrag","deepseek","v","astria__custom_faces","9","96","Astria AI Custom Face Generation","https://docs.astria.ai/","https://api.astria.ai","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:56Z","0.435","True","False","False","False","True","0","GET","401","140","12"
"aifacegenerator_v1","nonrag","deepseek","v","nightcafe__face_creator","10","95.5","NightCafe Face Creator API","https://api.nightcafe.studio/","https://api.nightcafe.studio","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:58Z","0.345","True","False","False","False","True","0","GET","404","129","-1"
"aifacegenerator_v1","nonrag","gemini","c","openai__dall-e_generate","1","100","OpenAI DALL-E API","https://platform.openai.com/docs/api-reference/images/create","https://api.openai.com","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:59Z","0.291","True","False","False","False","False","0","GET","405","108","163"
"aifacegenerator_v1","nonrag","gemini","c","stabilityai__rest_text-to-image","2","100","Stability AI API","https://platform.stability.ai/docs/api-reference#tag/v1generation/operation/textToImage","https://api.stability.ai","False","0.25","0.64","False","True","False","False","2025-10-28T21:45:00Z","0.363","True","False","False","False","False","0","GET","401","133","105"
"aifacegenerator_v1","nonrag","gemini","c","deepai__stable_diffusion","3","95","DeepAI Text To Image API (Stable Diffusion)","https://deepai.org/machine-learning-model/stable-diffusion","https://api.deepai.org","False","0.25","0.64","False","True","False","False","2025-10-28T21:44:57Z","0.363","True","False","False","False","False","0","GET","401","29","65"
"aifacegenerator_v1","nonrag","gemini","c","getimgai__text_to_image_v1","4","95","Getimg.ai API","https://docs.getimg.ai/reference/texttoimage","https://api.getimg.ai","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:57Z","0.291","True","False","False","False","False","0","GET","404","108","217"
"aifacegenerator_v1","nonrag","gemini","c","generatedphotos__face_generation_v3","5","90","Generated Photos API","https://generated.photos/docs/api/v3","https://api.generated.photos","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:57Z","0.291","True","False","False","False","False","0","GET","404","131","13"
"aifacegenerator_v1","nonrag","gemini","c","deepai__image_editor","6","85","DeepAI Image Editor API","https://deepai.org/machine-learning-model/image-editor","https://api.deepai.org","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:57Z","0.435","True","False","False","False","True","0","GET","404","34","1144"
"aifacegenerator_v1","nonrag","gemini","c","rapidapi__faceswap","7","85","Face Swap API (via RapidAPI)","https://rapidapi.com/Softbot/api/face-swap5","face-swap5.p.rapidapi.com","False","0.25","0","False","True","False","False","2025-10-28T21:44:59Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","0",
"aifacegenerator_v1","nonrag","gemini","c","runwayml__text_to_image_v1","8","80","RunwayML Text to Image API","https://learn.runwayml.com/docs/api-reference/text-to-image","https://api.runwayml.com","False","0.25","0.64","False","True","False","False","2025-10-28T21:45:00Z","0.363","True","False","False","False","False","0","GET","404","97","151"
"aifacegenerator_v1","nonrag","gemini","c","stabilityai__rest_image-to-image","9","80","Stability AI Image-to-Image API","https://platform.stability.ai/docs/api-reference#tag/v1generation/operation/imageToImage","https://api.stability.ai","False","0.25","0.64","False","True","False","False","2025-10-28T21:45:00Z","0.363","True","False","False","False","False","0","GET","401","128","105"
"aifacegenerator_v1","nonrag","gemini","c","rapidapi__inpainting_api","10","75","AI Inpainting & Object Removal (RapidAPI)","https://rapidapi.com/cloudlayer/api/ai-inpainting-object-removal","ai-inpainting-object-removal.p.rapidapi.com","False","0.25","0","False","True","False","False","2025-10-28T21:44:59Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"aifacegenerator_v1","nonrag","gemini","t","stability_ai","1","100","Stability AI API","https://platform.stability.ai/docs/api-reference#tag/v1generation/operation/textToImage","https://api.stability.ai","False","0.25","0.64","False","True","False","False","2025-10-28T21:45:00Z","0.363","True","False","False","False","False","0","GET","401","155","105"
"aifacegenerator_v1","nonrag","gemini","t","nightcafe_creator","2","100","NightCafe Creator API","https://creator.nightcafe.studio/api-docs","https://api.nightcafe.studio","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:58Z","0.291","True","False","False","False","False","0","GET","404","111","-1"
"aifacegenerator_v1","nonrag","gemini","t","replicate","3","100","Replicate API","https://replicate.com/docs/reference/http","https://api.replicate.com","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:59Z","0.435","True","False","False","False","True","0","GET","401","52","93"
"aifacegenerator_v1","nonrag","gemini","t","astria_ai","4","100","Astria AI API","https://docs.astria.ai/","https://api.astria.ai","False","0.25","0.64","False","True","False","False","2025-10-28T21:44:56Z","0.363","True","False","False","False","False","0","GET","401","156","12"
"aifacegenerator_v1","nonrag","gemini","t","openai_dall_e","5","95","OpenAI DALL-E API","https://platform.openai.com/docs/api-reference/images/create","https://api.openai.com","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:59Z","0.291","True","False","False","False","False","0","GET","405","146","163"
"aifacegenerator_v1","nonrag","gemini","t","getimg_ai","6","95","Getimg.ai Stable Diffusion API","https://docs.getimg.ai/reference/texttoimage","https://api.getimg.ai","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:57Z","0.291","True","False","False","False","False","0","GET","404","83","217"
"aifacegenerator_v1","nonrag","gemini","t","deepai_text2img","7","95","DeepAI Text to Image API","https://deepai.org/machine-learning-model/text2img","https://api.deepai.org","False","0.25","0.64","False","True","False","False","2025-10-28T21:44:57Z","0.363","True","False","False","False","False","0","GET","401","30","65"
"aifacegenerator_v1","nonrag","gemini","t","runwayml_generate","8","95","RunwayML Gen-2 API","https://docs.runwayml.com/reference/generateimage","https://api.runwayml.com","False","0.25","0.48","False","True","False","False","2025-10-28T21:45:00Z","0.291","True","False","False","False","False","0","GET","404","92","157"
"aifacegenerator_v1","nonrag","gemini","t","huggingface_inference","9","90","Hugging Face Inference API (Text-to-Image)","https://huggingface.co/docs/inference-endpoints/index","https://api-inference.huggingface.co","False","0.25","0.64","False","True","False","False","2025-10-28T21:44:57Z","0.363","True","False","False","False","False","0","GET","401","126","22407"
"aifacegenerator_v1","nonrag","gemini","t","deepai_image_editor","10","90","DeepAI Image Editor API (Inpainting)","https://deepai.org/machine-learning-model/inpainting","https://api.deepai.org","False","0.25","0.64","False","True","False","False","2025-10-28T21:44:57Z","0.363","True","False","False","False","False","0","GET","401","39","65"
"aifacegenerator_v1","nonrag","gemini","v","generated_photos__generate","1","100","Generated Photos API","https://generated.photos/api-documentation/","https://api.generated.photos","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:57Z","0.345","True","False","False","False","True","0","GET","404","121","13"
"aifacegenerator_v1","nonrag","gemini","v","getimg_ai__text_to_image","2","100","Getimg.ai Text to Image API","https://docs.getimg.ai/reference/texttoimage","https://api.getimg.ai","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:57Z","0.345","True","False","False","False","True","0","GET","404","94","217"
"aifacegenerator_v1","nonrag","gemini","v","stabilityai__generation","3","95","Stability AI Image Generation","https://platform.stability.ai/docs/api-reference#tag/v1generation","https://api.stability.ai","False","0.25","0.64","False","True","False","False","2025-10-28T21:45:00Z","0.363","True","False","False","False","False","0","GET","401","126","105"
"aifacegenerator_v1","nonrag","gemini","v","openai__dalle","4","95","OpenAI DALL-E API","https://platform.openai.com/docs/api-reference/images/create","https://api.openai.com","False","0.25","0.48","False","True","False","False","2025-10-28T21:44:59Z","0.291","True","False","False","False","False","0","GET","405","105","157"
"aifacegenerator_v1","nonrag","gemini","v","runwayml__hosted_models","5","90","RunwayML Hosted Models API","https://learn.runwayml.com/docs/reference/host-a-model-on-runway","https://api.runwayml.com","False","0.25","0.6","False","True","False","False","2025-10-28T21:45:00Z","0.345","True","False","False","False","True","0","GET","404","109","161"
"aifacegenerator_v1","nonrag","gemini","v","astriaai__tune_prompt","6","90","Astria AI Dreambooth API","https://docs.astria.ai/reference/promptcreate","https://api.astria.ai","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:56Z","0.435","True","False","False","False","True","0","GET","401","143","12"
"aifacegenerator_v1","nonrag","gemini","v","evoke__run_job","7","90","Evoke Text to Image API","https://evoke-app.com/docs/category/text-to-image","https://api.evoke-app.com","False","0.25","0","False","True","False","False","2025-10-28T21:44:57Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","0",
"aifacegenerator_v1","nonrag","gemini","v","nightcafe__create_task","8","90","NightCafe Creator API","https://docs.nightcafe.studio/reference/endpoint/createTask/","https://api.nightcafe.studio","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:58Z","0.345","True","False","False","False","True","0","GET","404","101","-1"
"aifacegenerator_v1","nonrag","gemini","v","deepai__image_generation","9","85","DeepAI Image Generation API","https://deepai.org/machine-learning-model/text2img","https://api.deepai.org","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:57Z","0.435","True","False","False","False","True","0","GET","401","36","65"
"aifacegenerator_v1","nonrag","gemini","v","huggingface__inference_imagegen","10","80","Hugging Face Inference API (Image Gen)","https://huggingface.co/docs/api-inference/detailed_parameters#text-to-image-task","https://api-inference.huggingface.co","False","0.25","0.64","False","True","False","False","2025-10-28T21:44:58Z","0.363","True","False","False","False","False","0","GET","401","156","22381"
"aifacegenerator_v1","nonrag","gpt","c","replicate__predictions_face_gen_or_edit","1","100","Replicate â€” Predictions (Face Generation/Editing via hosted models)","https://replicate.com/docs/reference/http#predictions.create","https://api.replicate.com","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:59Z","0.435","True","False","False","False","True","0","GET","401","62","93"
"aifacegenerator_v1","nonrag","gpt","c","leonardoai__generations_image","2","98.5","Leonardo.Ai â€” Image Generations","https://docs.leonardo.ai/reference/generations-controller_create-generation","https://cloud.leonardo.ai","False","0.25","0.8","False","True","False","False","2025-10-28T21:44:58Z","0.435","True","False","False","False","True","0","GET","401","139","91"
"aifacegenerator_v1","nonrag","gpt","c","getimg__stable_text_to_image_and_edit","3","97","getimg.ai â€” Text-to-Image & Image Edit","https://docs.getimg.ai/reference/text-to-image","https://api.getimg.ai","False","0.25","0.6","False","True","False","False","2025-10-28T21:44:57Z","0.345","True","False","False","False","True","0","GET","404","88","217"
"aifacegenerator_v1","nonrag","gpt","c","leap__images_generate_and_edit","4","95.5","Leap AI â€” Images (Generate & Edit)","https://docs.tryleap.ai/reference/createimage","https://api.tryleap.ai","False","0.25","0.4","False","True","False","False","2025-10-28T21:44:58Z","0.255","True","False","False","False","False","0","GET","530","30","16"
"aifacegenerator_v1","nonrag","gpt","c","stability__v1_generation_text_to_image_and_img2img","5","93","Stability AI â€” REST Generation (text-to-image / image-to-image)","https://platform.stability.ai/docs/api-reference#tag/v1generation","https://api.stability.ai","False","0.25","0.64","False","True","False","False","2025-10-28T21:45:00Z","0.363","True","False","False","False","False","0","GET","401","132","105"
