"query","mode","llm","variant","service_id","rank","relevance_pct","name","docs_url","api_base","error_handling_verified","ifs","fca","support_verified","auth_verified","reliability_verified","versioning_verified","scored_utc","sdas","pricing_verified","code_samples_verified","constraints_verified","integration_support_verified","required_keys_verified","ssi","best_probe_method","best_probe_status","best_probe_latency_ms","best_probe_bytes"
"sentiment_v1","nonrag","claude","t","deepai-sentiment","9","82.5","DeepAI Sentiment Analysis API","https://deepai.org/machine-learning-model/sentiment-analysis","https://api.deepai.org","False","0.25","0.64","False","True","False","False","2025-10-28T23:27:33Z","0.363","True","False","False","False","False","0","GET","401","32","65"
"sentiment_v1","nonrag","claude","t","monkey-learn","10","79","MonkeyLearn Sentiment Analysis API","https://monkeylearn.com/api/v3/#sentiment-analysis","https://api.monkeylearn.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","claude","v","text-processing","1","98.5","Text-Processing.com Sentiment Analysis API","https://text-processing.com/docs/sentiment.html","https://text-processing.com/api","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:38Z","0.345","True","False","False","False","True","0","GET","405","74","153"
"sentiment_v1","nonrag","claude","v","azure-text-analytics","2","96.8","Azure Cognitive Services - Text Analytics Sentiment Analysis","https://learn.microsoft.com/en-us/azure/ai-services/language-service/sentiment-opinion-mining/quickstart","https://<resource-name>.cognitiveservices.azure.com/language","False","0.25","0","False","True","False","False","2025-10-28T23:27:32Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","claude","v","google-nlp","3","95.2","Google Cloud Natural Language API - Sentiment Analysis","https://cloud.google.com/natural-language/docs/analyzing-sentiment","https://language.googleapis.com/v2","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:34Z","0.345","True","False","False","False","True","0","GET","404","224","0"
"sentiment_v1","nonrag","claude","v","meaningcloud-sentiment","4","93.7","MeaningCloud Sentiment Analysis API","https://www.meaningcloud.com/developer/sentiment-analysis","https://api.meaningcloud.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","claude","v","ibm-watson-nlu","5","91.4","IBM Watson Natural Language Understanding - Sentiment","https://cloud.ibm.com/apidocs/natural-language-understanding","https://api.us-south.natural-language-understanding.watson.cloud.ibm.com/instances/<instance-id>/v1","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","91","164"
"sentiment_v1","nonrag","claude","v","paralleldots-sentiment","6","88.9","ParallelDots (Komprehend) Sentiment Analysis API","https://www.paralleldots.com/text-analysis-apis","https://apis.paralleldots.com/v4","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:36Z","0.345","True","False","False","False","True","0","GET","404","70","-1"
"sentiment_v1","nonrag","claude","v","aylien-sentiment","7","86.3","Aylien Text Analysis API - Sentiment","https://aylien-text.p.rapidapi.com","https://aylien-text.p.rapidapi.com","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:32Z","0.435","True","False","False","False","True","0","GET","429","29","-1"
"sentiment_v1","nonrag","claude","v","huggingface-inference","8","83.5","Hugging Face Inference API - Sentiment Models","https://huggingface.co/inference-api","https://api-inference.huggingface.co/models","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","117","22381"
"sentiment_v1","nonrag","claude","v","tabularis-multilingual","9","79.8","Tabularis.ai Multilingual Sentiment API","https://huggingface.co/tabularisai/multilingual-sentiment-analysis","https://api.tabularis.ai","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:38Z","0.345","True","False","False","False","True","0","GET","405","84","31"
"sentiment_v1","nonrag","claude","v","twinword-sentiment","10","76.2","Twinword Sentiment Analysis API","https://rapidapi.com/twinword/api/sentiment-analysis","https://twinword-sentiment-analysis.p.rapidapi.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:38Z","0.345","True","False","False","False","True","0","GET","429","26","-1"
"sentiment_v1","nonrag","deepseek","c","huggingface__sentiment-analysis","1","99.5","Hugging Face Inference API - Sentiment Analysis","https://huggingface.co/docs/api-inference/detailed_parameters#sentiment-analysis-task","https://api-inference.huggingface.co","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","106","22447"
"sentiment_v1","nonrag","deepseek","c","google_cloud__natural-language_sentiment","2","98.2","Google Cloud Natural Language API - Sentiment Analysis","https://cloud.google.com/natural-language/docs/analyzing-sentiment","https://language.googleapis.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:34Z","0.345","True","False","False","False","True","0","GET","404","231","0"
"sentiment_v1","nonrag","deepseek","c","microsoft_azure__text-analytics_sentiment","3","96.8","Azure Text Analytics - Sentiment Analysis","https://learn.microsoft.com/en-us/azure/ai-services/language-service/sentiment-opinion-mining/overview","https://YOUR_RESOURCE_NAME.cognitiveservices.azure.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","deepseek","c","amazon_aws__comprehend_sentiment","4","95.1","Amazon Comprehend - Detect Sentiment","https://docs.aws.amazon.com/comprehend/latest/dg/API_DetectSentiment.html","https://comprehend.us-east-1.amazonaws.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:31Z","0.345","True","False","False","False","True","0","GET","404","90","29"
"sentiment_v1","nonrag","deepseek","c","meaningcloud__sentiment-analysis","5","92.3","MeaningCloud Sentiment Analysis","https://www.meaningcloud.com/developer/sentiment-analysis","https://api.meaningcloud.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","deepseek","c","monkeylearn__sentiment-analysis","6","89.7","MonkeyLearn Sentiment Analysis","https://monkeylearn.com/api/v3/#sentiment-analysis","https://api.monkeylearn.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:36Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","deepseek","c","parallel_dots__sentiment-analysis","7","86.4","ParallelDots Sentiment Analysis","https://www.paralleldots.com/sentiment-analysis","https://apis.paralleldots.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:36Z","0.345","True","False","False","False","True","0","GET","405","77","-1"
"sentiment_v1","nonrag","deepseek","c","textrazor__sentiment-analysis","8","83.2","TextRazor Sentiment Analysis","https://www.textrazor.com/sentiment_analysis","https://api.textrazor.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:38Z","0.345","True","False","False","False","True","0","GET","400","93","128"
"sentiment_v1","nonrag","deepseek","c","aylien__sentiment-analysis","9","79.8","AYLIEN Text Analysis - Sentiment","https://docs.aylien.com/textapi/endpoints/#sentiment-analysis","https://api.aylien.com","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:32Z","0.435","True","False","False","False","True","0","GET","401","107","288"
"sentiment_v1","nonrag","deepseek","c","dandelion__sentiment-analysis","10","76.1","Dandelion Sentiment Analysis","https://dandelion.eu/docs/api/datatxt/sent/v1/","https://api.dandelion.eu","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:33Z","0.435","True","False","False","False","True","0","GET","403","720","118"
"sentiment_v1","nonrag","deepseek","t","huggingface-sentiment","1","99.5","Hugging Face Inference API - Sentiment Analysis","https://huggingface.co/docs/api-inference/detailed_parameters#sentiment-analysis-task","https://api-inference.huggingface.co","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","104","22447"
"sentiment_v1","nonrag","deepseek","t","meaningcloud-sentiment","2","98.2","MeaningCloud Sentiment Analysis","https://www.meaningcloud.com/developer/sentiment-analysis/doc","https://api.meaningcloud.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","deepseek","t","monkeylearn-sentiment","3","97.8","MonkeyLearn Sentiment Analysis","https://monkeylearn.com/api/v3/#sentiment-analysis","https://api.monkeylearn.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:36Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","deepseek","t","parallelDots-sentiment","4","96.5","ParallelDots Sentiment Analysis","https://www.paralleldots.com/sentiment-analysis","https://apis.paralleldots.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:36Z","0.345","True","False","False","False","True","0","GET","404","73","-1"
"sentiment_v1","nonrag","deepseek","t","textrazor-sentiment","5","95.2","TextRazor Sentiment Analysis","https://www.textrazor.com/sentiment_analysis","https://api.textrazor.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:38Z","0.345","True","False","False","False","True","0","GET","400","94","128"
"sentiment_v1","nonrag","deepseek","t","aylien-sentiment","6","93.7","AYLIEN Text Analysis - Sentiment","https://docs.aylien.com/textapi/endpoints/#sentiment-analysis","https://api.aylien.com","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:32Z","0.435","True","False","False","False","True","0","GET","401","117","288"
"sentiment_v1","nonrag","deepseek","t","dandelion-sentiment","7","92.1","Dandelion Sentiment Analysis","https://dandelion.eu/docs/api/datatxt/sentiment/","https://api.dandelion.eu","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:33Z","0.435","True","False","False","False","True","0","GET","403","718","118"
"sentiment_v1","nonrag","deepseek","t","google-nlp-sentiment","8","90.4","Google Cloud Natural Language - Sentiment","https://cloud.google.com/natural-language/docs/analyzing-sentiment","https://language.googleapis.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:34Z","0.345","True","False","False","False","True","0","GET","404","230","0"
"sentiment_v1","nonrag","deepseek","t","microsoft-text-analytics","9","88.7","Microsoft Azure Text Analytics - Sentiment","https://learn.microsoft.com/en-us/azure/ai-services/language-service/sentiment-opinion-mining/overview","https://{your-resource-name}.cognitiveservices.azure.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","deepseek","t","amazon-comprehend","10","86.3","Amazon Comprehend - Sentiment","https://docs.aws.amazon.com/comprehend/latest/dg/API_DetectSentiment.html","https://comprehend.{region}.amazonaws.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:31Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","deepseek","v","azure-text-analytics","1","100","Azure Text Analytics","https://learn.microsoft.com/en-us/azure/ai-services/language-service/sentiment-opinion-mining/overview","https://{endpoint}.cognitiveservices.azure.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:32Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","deepseek","v","aws-comprehend","2","99.5","Amazon Comprehend","https://docs.aws.amazon.com/comprehend/latest/dg/API_DetectSentiment.html","https://comprehend.{region}.amazonaws.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:31Z","0.345","True","False","False","False","True","0","GET","ERR","1",
"sentiment_v1","nonrag","deepseek","v","google-cloud-natural-language","3","99","Google Cloud Natural Language","https://cloud.google.com/natural-language/docs/analyzing-sentiment","https://language.googleapis.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:33Z","0.345","True","False","False","False","True","0","GET","404","61","0"
"sentiment_v1","nonrag","deepseek","v","monkeylearn-sentiment","4","98.5","MonkeyLearn Sentiment Analysis","https://monkeylearn.com/api/v3/#sentiment-analysis","https://api.monkeylearn.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:36Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","0",
"sentiment_v1","nonrag","deepseek","v","meaningcloud-sentiment","5","98","MeaningCloud Sentiment Analysis","https://www.meaningcloud.com/developer/sentiment-analysis/doc","https://api.meaningcloud.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","deepseek","v","paralleldots-sentiment","6","97.5","ParallelDots Sentiment Analysis","https://www.paralleldots.com/docs/sentiment-analysis","https://apis.paralleldots.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:36Z","0.345","True","False","False","False","True","0","GET","404","68","-1"
"sentiment_v1","nonrag","deepseek","v","textrazor-sentiment","7","97","TextRazor Sentiment Analysis","https://www.textrazor.com/docs/rest#Sentiment","https://api.textrazor.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:38Z","0.345","True","False","False","False","True","0","GET","400","90","128"
"sentiment_v1","nonrag","deepseek","v","aylien-sentiment","8","96.5","AYLIEN Text Analysis","https://docs.aylien.com/textapi/endpoints/#sentiment-analysis","https://api.aylien.com","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:32Z","0.435","True","False","False","False","True","0","GET","401","70","288"
"sentiment_v1","nonrag","deepseek","v","dandelion-sentiment","9","96","Dandelion Sentiment Analysis","https://dandelion.eu/docs/api/datatxt/sentiment/","https://api.dandelion.eu","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:33Z","0.435","True","False","False","False","True","0","GET","403","744","118"
"sentiment_v1","nonrag","deepseek","v","twinword-sentiment","10","95.5","Twinword Sentiment Analysis","https://www.twinword.com/api/sentiment-analysis.php","https://api.twinword.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:38Z","0.345","True","False","False","False","True","0","GET","302","613","-1"
"sentiment_v1","nonrag","gemini","c","rapidapi__text_processing_sentiment","1","100","Text-Processing Sentiment Analysis","https://rapidapi.com/text-processing/api/sentiment-analysis","https://text-processing.p.rapidapi.com","False","0.25","0.48","False","True","False","False","2025-10-28T23:27:37Z","0.291","True","False","False","False","False","0","GET","429","39","-1"
"sentiment_v1","nonrag","gemini","c","rapidapi__sentiment_analysis_api_sentiment","2","100","Sentiment Analysis API (by sentiment-analysis-api)","https://rapidapi.com/sentiment-analysis-api/api/sentiment-analysis","https://sentiment-analysis-api.p.rapidapi.com","False","0.25","0.48","False","True","False","False","2025-10-28T23:27:37Z","0.291","True","False","False","False","False","0","GET","429","68","-1"
"sentiment_v1","nonrag","gemini","c","rapidapi__api_ninjas_nlp","3","100","API-Ninjas NLP API (Sentiment)","https://rapidapi.com/api-ninjas/api/nlp-api/","https://nlp-api.p.rapidapi.com","False","0.25","0.48","False","True","False","False","2025-10-28T23:27:37Z","0.291","True","False","False","False","False","0","GET","429","42","-1"
"sentiment_v1","nonrag","gemini","c","rapidapi__bert_models_sentiment","4","100","Sentiment Analysis Multi-language (by Bert-Models)","https://rapidapi.com/bert-models/api/sentiment-analysis-multi-language/","https://sentiment-analysis-multi-language.p.rapidapi.com","False","0.25","0.48","False","True","False","False","2025-10-28T23:27:37Z","0.291","True","False","False","False","False","0","GET","429","54","-1"
"sentiment_v1","nonrag","gemini","c","textapis_ai__legacy_aylien_sentiment","5","95","TextAPIs.ai (formerly Aylien Text Analysis)","https://docs.textapis.ai/api/v1/sentiment-analysis","https://api.textapis.ai","False","0.25","0","False","True","False","False","2025-10-28T23:27:38Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","c","thetextapi__sentiment","6","95","TheTextAPI Sentiment Analysis","https://www.thetextapi.com/docs/sentiment-analysis-api","https://api.thetextapi.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:38Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","c","ibm__watson_nlu_sentiment","7","90","IBM Watson Natural Language Understanding","https://cloud.ibm.com/apidocs/natural-language-understanding#sentiment","https://api.us-south.natural-language-understanding.watson.cloud.ibm.com","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","78","164"
"sentiment_v1","nonrag","gemini","c","monkeylearn__sentiment_classifier","8","85","MonkeyLearn Sentiment Analysis","https://monkeylearn.com/api/v3/classifiers/cl_pi3C7JiL/classify/","https://api.monkeylearn.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:36Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","c","aws__comprehend_sentiment","9","80","Amazon Comprehend","https://docs.aws.amazon.com/comprehend/latest/dg/API_DetectSentiment.html","https://comprehend.us-east-1.amazonaws.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:32Z","0.345","True","False","False","False","True","0","GET","404","105","29"
"sentiment_v1","nonrag","gemini","c","azure__cognitive_language_sentiment","10","80","Azure Cognitive Service for Language","https://learn.microsoft.com/en-us/rest/api/language/text-analytics-runtime/sentiment-analysis","https://YOUR-RESOURCE-NAME.cognitiveservices.azure.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:32Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","t","ibm_watson_nlu","1","100","IBM Watson Natural Language Understanding","https://cloud.ibm.com/apidocs/natural-language-understanding?code=curl#analyze","https://api.us-south.natural-language-understanding.watson.cloud.ibm.com","False","0.25","0.64","False","True","False","False","2025-10-28T23:27:34Z","0.363","True","False","False","False","False","0","GET","401","96","164"
"sentiment_v1","nonrag","gemini","t","cohere_classify","2","100","Cohere Classify","https://docs.cohere.com/reference/classify","https://api.cohere.ai","False","0.25","0.64","False","True","False","False","2025-10-28T23:27:33Z","0.363","True","False","False","False","False","0","GET","401","73","77"
"sentiment_v1","nonrag","gemini","t","huggingface_inference_api","3","100","Hugging Face Inference API","https://huggingface.co/docs/api-inference/detailed_parameters#text-classification-task","https://api-inference.huggingface.co","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","102","22447"
"sentiment_v1","nonrag","gemini","t","monkeylearn_classifiers","4","100","MonkeyLearn Classifiers","https://monkeylearn.com/api/v3/#classify-text","https://api.monkeylearn.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:36Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","t","rapidapi_sentiment-analysis-api_com","5","100","Sentiment Analysis (by sentiment-analysis-api.com)","https://rapidapi.com/sentiment-analysis-api/api/sentiment-analysis","https://sentiment-analysis-api.p.rapidapi.com","False","0.25","0.48","False","True","False","False","2025-10-28T23:27:37Z","0.291","True","False","False","False","False","0","GET","429","45","-1"
"sentiment_v1","nonrag","gemini","t","rapidapi_apigeek","6","100","Sentiment Analysis (by apigeek)","https://rapidapi.com/apigeek/api/sentiment-analysis14","https://sentiment-analysis14.p.rapidapi.com","False","0.25","0.48","False","True","False","False","2025-10-28T23:27:37Z","0.291","True","False","False","False","False","0","GET","429","46","-1"
"sentiment_v1","nonrag","gemini","t","azure_language_service","7","98","Azure Language Service - Sentiment Analysis","https://learn.microsoft.com/en-us/rest/api/language/analyze-text/sentiment-analysis","https://[your-resource-name].cognitiveservices.azure.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:32Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","t","aws_comprehend","8","95","Amazon Comprehend","https://docs.aws.amazon.com/comprehend/latest/APIReference/API_DetectSentiment.html","https://comprehend.[region].amazonaws.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:31Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","t","meaningcloud_sentiment","9","90","MeaningCloud Sentiment Analysis","https://www.meaningcloud.com/developer/sentiment-analysis/doc/2.1","https://api.meaningcloud.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","t","openai_chat_completions","10","90","OpenAI Chat Completions (GPT-3.5/4)","https://platform.openai.com/docs/api-reference/chat/create","https://api.openai.com","False","0.25","0.64","False","True","False","False","2025-10-28T23:27:36Z","0.363","True","False","False","False","False","0","GET","401","213","160"
"sentiment_v1","nonrag","gemini","v","hf_inference_api","1","100","Hugging Face Inference API","https://huggingface.co/docs/api-inference/detailed_parameters#text-classification-task","https://api-inference.huggingface.co","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","131","22381"
"sentiment_v1","nonrag","gemini","v","nlp_cloud","2","95","NLP Cloud","https://nlpcloud.com/nlp-sentiment-analysis-api.html","https://api.nlpcloud.io","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:36Z","0.345","True","False","False","False","True","0","GET","404","102","19"
"sentiment_v1","nonrag","gemini","v","twinword_api","3","90","Twinword Sentiment Analysis API","https://www.twinword.com/api/sentiment-analysis.php","https://twinword-sentiment-analysis.p.rapidapi.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:39Z","0.345","True","False","False","False","True","0","GET","429","36","-1"
"sentiment_v1","nonrag","gemini","v","cohere_classify","4","85","Cohere Classify","https://docs.cohere.com/reference/classify","https://api.cohere.ai","False","0.25","0.64","False","True","False","False","2025-10-28T23:27:33Z","0.363","True","False","False","False","False","0","GET","401","76","77"
"sentiment_v1","nonrag","gemini","v","monkeylearn","5","85","MonkeyLearn Classifiers","https://monkeylearn.com/api/v3/#classify","https://api.monkeylearn.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:36Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","0",
"sentiment_v1","nonrag","gemini","v","meaningcloud_api","6","80","MeaningCloud Sentiment Analysis","https://www.meaningcloud.com/developer/sentiment-analysis/api-2.1/doc","https://api.meaningcloud.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
