"query","mode","llm","variant","service_id","rank","relevance_pct","name","docs_url","api_base","error_handling_verified","ifs","fca","support_verified","auth_verified","reliability_verified","versioning_verified","scored_utc","sdas","pricing_verified","code_samples_verified","constraints_verified","integration_support_verified","required_keys_verified","ssi","best_probe_method","best_probe_status","best_probe_latency_ms","best_probe_bytes"
"sentiment_v1","nonrag","deepseek","t","parallelDots-sentiment","4","96.5","ParallelDots Sentiment Analysis","https://www.paralleldots.com/sentiment-analysis","https://apis.paralleldots.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:36Z","0.345","True","False","False","False","True","0","GET","404","73","-1"
"sentiment_v1","nonrag","deepseek","t","textrazor-sentiment","5","95.2","TextRazor Sentiment Analysis","https://www.textrazor.com/sentiment_analysis","https://api.textrazor.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:38Z","0.345","True","False","False","False","True","0","GET","400","94","128"
"sentiment_v1","nonrag","deepseek","t","aylien-sentiment","6","93.7","AYLIEN Text Analysis - Sentiment","https://docs.aylien.com/textapi/endpoints/#sentiment-analysis","https://api.aylien.com","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:32Z","0.435","True","False","False","False","True","0","GET","401","117","288"
"sentiment_v1","nonrag","deepseek","t","dandelion-sentiment","7","92.1","Dandelion Sentiment Analysis","https://dandelion.eu/docs/api/datatxt/sentiment/","https://api.dandelion.eu","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:33Z","0.435","True","False","False","False","True","0","GET","403","718","118"
"sentiment_v1","nonrag","deepseek","t","google-nlp-sentiment","8","90.4","Google Cloud Natural Language - Sentiment","https://cloud.google.com/natural-language/docs/analyzing-sentiment","https://language.googleapis.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:34Z","0.345","True","False","False","False","True","0","GET","404","230","0"
"sentiment_v1","nonrag","deepseek","t","microsoft-text-analytics","9","88.7","Microsoft Azure Text Analytics - Sentiment","https://learn.microsoft.com/en-us/azure/ai-services/language-service/sentiment-opinion-mining/overview","https://{your-resource-name}.cognitiveservices.azure.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","deepseek","t","amazon-comprehend","10","86.3","Amazon Comprehend - Sentiment","https://docs.aws.amazon.com/comprehend/latest/dg/API_DetectSentiment.html","https://comprehend.{region}.amazonaws.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:31Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","t","ibm_watson_nlu","1","100","IBM Watson Natural Language Understanding","https://cloud.ibm.com/apidocs/natural-language-understanding?code=curl#analyze","https://api.us-south.natural-language-understanding.watson.cloud.ibm.com","False","0.25","0.64","False","True","False","False","2025-10-28T23:27:34Z","0.363","True","False","False","False","False","0","GET","401","96","164"
"sentiment_v1","nonrag","gemini","t","cohere_classify","2","100","Cohere Classify","https://docs.cohere.com/reference/classify","https://api.cohere.ai","False","0.25","0.64","False","True","False","False","2025-10-28T23:27:33Z","0.363","True","False","False","False","False","0","GET","401","73","77"
"sentiment_v1","nonrag","gemini","t","huggingface_inference_api","3","100","Hugging Face Inference API","https://huggingface.co/docs/api-inference/detailed_parameters#text-classification-task","https://api-inference.huggingface.co","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","102","22447"
"sentiment_v1","nonrag","gemini","t","monkeylearn_classifiers","4","100","MonkeyLearn Classifiers","https://monkeylearn.com/api/v3/#classify-text","https://api.monkeylearn.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:36Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","t","rapidapi_sentiment-analysis-api_com","5","100","Sentiment Analysis (by sentiment-analysis-api.com)","https://rapidapi.com/sentiment-analysis-api/api/sentiment-analysis","https://sentiment-analysis-api.p.rapidapi.com","False","0.25","0.48","False","True","False","False","2025-10-28T23:27:37Z","0.291","True","False","False","False","False","0","GET","429","45","-1"
"sentiment_v1","nonrag","gemini","t","rapidapi_apigeek","6","100","Sentiment Analysis (by apigeek)","https://rapidapi.com/apigeek/api/sentiment-analysis14","https://sentiment-analysis14.p.rapidapi.com","False","0.25","0.48","False","True","False","False","2025-10-28T23:27:37Z","0.291","True","False","False","False","False","0","GET","429","46","-1"
"sentiment_v1","nonrag","gemini","t","azure_language_service","7","98","Azure Language Service - Sentiment Analysis","https://learn.microsoft.com/en-us/rest/api/language/analyze-text/sentiment-analysis","https://[your-resource-name].cognitiveservices.azure.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:32Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","t","aws_comprehend","8","95","Amazon Comprehend","https://docs.aws.amazon.com/comprehend/latest/APIReference/API_DetectSentiment.html","https://comprehend.[region].amazonaws.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:31Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","t","meaningcloud_sentiment","9","90","MeaningCloud Sentiment Analysis","https://www.meaningcloud.com/developer/sentiment-analysis/doc/2.1","https://api.meaningcloud.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","t","openai_chat_completions","10","90","OpenAI Chat Completions (GPT-3.5/4)","https://platform.openai.com/docs/api-reference/chat/create","https://api.openai.com","False","0.25","0.64","False","True","False","False","2025-10-28T23:27:36Z","0.363","True","False","False","False","False","0","GET","401","213","160"
"sentiment_v1","nonrag","gpt","t","microsoft__language_sentiment","1","99","Azure AI Language â€” Sentiment Analysis","https://learn.microsoft.com/azure/ai-services/language-service/sentiment-opinion-mining/overview","https://{your-resource-name}.cognitiveservices.azure.com/text/analytics/v3.2","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gpt","t","amazon__comprehend_sentiment","2","96.5","Amazon Comprehend â€” DetectSentiment","https://docs.aws.amazon.com/comprehend/latest/dg/how-sentiment.html","https://comprehend.{region}.amazonaws.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:31Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gpt","t","ibm__nlu_sentiment","3","94","IBM Watson Natural Language Understanding â€” Sentiment","https://cloud.ibm.com/docs/discovery-data?topic=discovery-data-nlu-sentiment","https://api.us-south.natural-language-understanding.watson.cloud.ibm.com","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","79","164"
"sentiment_v1","nonrag","gpt","t","deepgram__read_sentiment","4","91","Deepgram Read (Text Intelligence) â€” Sentiment","https://developers.deepgram.com/docs/text-sentiment-analysis","https://api.deepgram.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:33Z","0.345","True","False","False","False","True","0","GET","405","84","0"
"sentiment_v1","nonrag","gpt","t","meaningcloud__sentiment_2_1","5","88","MeaningCloud â€” Sentiment Analysis (v2.1)","https://www.meaningcloud.com/developer/sentiment-analysis","https://api.meaningcloud.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gpt","t","twinword__sentiment_analyze","6","85","Twinword â€” Sentiment Analysis","https://www.twinword.com/api/sentiment-analysis.php","https://twinword-sentiment-analysis.p.rapidapi.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:39Z","0.345","True","False","False","False","True","0","GET","429","37","-1"
"sentiment_v1","nonrag","gpt","t","paralleldots__sentiment","7","82","ParallelDots â€” Sentiment Analysis","https://documenter.getpostman.com/view/9728677/SzS7Qyfc","https://apis.paralleldots.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:36Z","0.345","True","False","False","False","True","0","GET","405","76","-1"
"sentiment_v1","nonrag","gpt","t","huggingface__inference_sentiment","8","79","Hugging Face â€” Inference API (sentiment-analysis)","https://huggingface.co/docs/huggingface_hub/v0.25.0/en/package_reference/inference_client","https://api-inference.huggingface.co","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","103","22469"
"sentiment_v1","nonrag","gpt","t","revai__sentiment_analysis","9","76","Rev AI â€” Sentiment Analysis","https://docs.rev.ai/api/sentiment-analysis/code-samples/","https://api.rev.ai/sentiment_analysis/v1","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:37Z","0.435","True","False","False","False","True","0","GET","401","25","-1"
"sentiment_v1","nonrag","gpt","t","aylien__newsapi_sentiment","10","73","AYLIEN â€” News API (Sentiment fields)","https://docs.aylien.com/newsapi/v6/parameters/","https://api.aylien.com/news","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:32Z","0.435","True","False","False","False","True","0","GET","401","107","288"
"sentiment_v1","nonrag","mistral","t","aws-comprehend","1","95","Amazon Comprehend","https://aws.amazon.com/comprehend/","https://comprehend.amazonaws.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:31Z","0.345","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","mistral","t","google-cloud-natural-language","2","90","Google Cloud Natural Language API","https://cloud.google.com/natural-language/docs","https://language.googleapis.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:33Z","0.345","True","False","False","False","True","0","GET","404","245","0"
"sentiment_v1","nonrag","mistral","t","ibm-watson-tone-analyzer","3","85","IBM Watson Tone Analyzer","https://www.ibm.com/cloud/watson-tone-analyzer","https://gateway.watsonplatform.net/tone-analyzer/api","False","0.25","0","False","True","False","False","2025-10-28T23:27:34Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","mistral","t","microsoft-azure-text-analytics","4","80","Microsoft Azure Text Analytics","https://learn.microsoft.com/en-us/azure/ai-services/language-service/sentiment-opinion-mining/overview","https://<your-resource-name>.cognitiveservices.azure.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","mistral","t","twinword-sentiment-analysis","5","75","Twinword Sentiment Analysis","https://www.twinword.com/api/sentiment-analysis.php","https://api.twinword.com","False","0.25","0.7","False","True","False","False","2025-10-28T23:27:38Z","0.39","True","False","False","False","True","0","GET","302","631","-1"
"sentiment_v1","nonrag","mistral","t","text2data-sentiment-analysis","6","70","Text2data Sentiment Analysis","https://text2data.com/sentiment-analysis-api","https://api.text2data.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:38Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","mistral","t","rev-ai-sentiment-analysis","7","65","Rev AI Sentiment Analysis","https://docs.rev.ai/api/sentiment-analysis/","https://api.rev.ai/sentiment_analysis/v1","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:37Z","0.345","True","False","False","False","True","0","GET","404","32","0"
"sentiment_v1","nonrag","mistral","t","assemblyai-sentiment-analysis","8","60","AssemblyAI Sentiment Analysis","https://www.assemblyai.com/products/speech-understanding","https://api.assemblyai.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:31Z","0.345","True","False","False","False","True","0","GET","404","43","9"
"sentiment_v1","nonrag","mistral","t","rapidapi-sentiment-analysis","9","55","RapidAPI Sentiment Analysis","https://rapidapi.com/collection/sentiment-analysis","https://rapidapi.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:37Z","0.345","True","False","False","False","True","0","HEAD","404","243","-1"
"sentiment_v1","nonrag","mistral","t","connexun-sentiment-analysis","10","50","Connexun Sentiment Analysis","","","False","0.25","0","False","True","False","False","2025-10-28T23:27:33Z","0.075","True","False","False","False","True","0",,,,
