"query","mode","llm","variant","service_id","rank","relevance_pct","name","docs_url","api_base","error_handling_verified","ifs","fca","support_verified","auth_verified","reliability_verified","versioning_verified","scored_utc","sdas","pricing_verified","code_samples_verified","constraints_verified","integration_support_verified","required_keys_verified","ssi","best_probe_method","best_probe_status","best_probe_latency_ms","best_probe_bytes"
"sentiment_v1","nonrag","deepseek","c","aylien__sentiment-analysis","9","79.8","AYLIEN Text Analysis - Sentiment","https://docs.aylien.com/textapi/endpoints/#sentiment-analysis","https://api.aylien.com","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:32Z","0.435","True","False","False","False","True","0","GET","401","107","288"
"sentiment_v1","nonrag","deepseek","c","dandelion__sentiment-analysis","10","76.1","Dandelion Sentiment Analysis","https://dandelion.eu/docs/api/datatxt/sent/v1/","https://api.dandelion.eu","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:33Z","0.435","True","False","False","False","True","0","GET","403","720","118"
"sentiment_v1","nonrag","gemini","c","rapidapi__text_processing_sentiment","1","100","Text-Processing Sentiment Analysis","https://rapidapi.com/text-processing/api/sentiment-analysis","https://text-processing.p.rapidapi.com","False","0.25","0.48","False","True","False","False","2025-10-28T23:27:37Z","0.291","True","False","False","False","False","0","GET","429","39","-1"
"sentiment_v1","nonrag","gemini","c","rapidapi__sentiment_analysis_api_sentiment","2","100","Sentiment Analysis API (by sentiment-analysis-api)","https://rapidapi.com/sentiment-analysis-api/api/sentiment-analysis","https://sentiment-analysis-api.p.rapidapi.com","False","0.25","0.48","False","True","False","False","2025-10-28T23:27:37Z","0.291","True","False","False","False","False","0","GET","429","68","-1"
"sentiment_v1","nonrag","gemini","c","rapidapi__api_ninjas_nlp","3","100","API-Ninjas NLP API (Sentiment)","https://rapidapi.com/api-ninjas/api/nlp-api/","https://nlp-api.p.rapidapi.com","False","0.25","0.48","False","True","False","False","2025-10-28T23:27:37Z","0.291","True","False","False","False","False","0","GET","429","42","-1"
"sentiment_v1","nonrag","gemini","c","rapidapi__bert_models_sentiment","4","100","Sentiment Analysis Multi-language (by Bert-Models)","https://rapidapi.com/bert-models/api/sentiment-analysis-multi-language/","https://sentiment-analysis-multi-language.p.rapidapi.com","False","0.25","0.48","False","True","False","False","2025-10-28T23:27:37Z","0.291","True","False","False","False","False","0","GET","429","54","-1"
"sentiment_v1","nonrag","gemini","c","textapis_ai__legacy_aylien_sentiment","5","95","TextAPIs.ai (formerly Aylien Text Analysis)","https://docs.textapis.ai/api/v1/sentiment-analysis","https://api.textapis.ai","False","0.25","0","False","True","False","False","2025-10-28T23:27:38Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","c","thetextapi__sentiment","6","95","TheTextAPI Sentiment Analysis","https://www.thetextapi.com/docs/sentiment-analysis-api","https://api.thetextapi.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:38Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","c","ibm__watson_nlu_sentiment","7","90","IBM Watson Natural Language Understanding","https://cloud.ibm.com/apidocs/natural-language-understanding#sentiment","https://api.us-south.natural-language-understanding.watson.cloud.ibm.com","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","78","164"
"sentiment_v1","nonrag","gemini","c","monkeylearn__sentiment_classifier","8","85","MonkeyLearn Sentiment Analysis","https://monkeylearn.com/api/v3/classifiers/cl_pi3C7JiL/classify/","https://api.monkeylearn.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:36Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gemini","c","aws__comprehend_sentiment","9","80","Amazon Comprehend","https://docs.aws.amazon.com/comprehend/latest/dg/API_DetectSentiment.html","https://comprehend.us-east-1.amazonaws.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:32Z","0.345","True","False","False","False","True","0","GET","404","105","29"
"sentiment_v1","nonrag","gemini","c","azure__cognitive_language_sentiment","10","80","Azure Cognitive Service for Language","https://learn.microsoft.com/en-us/rest/api/language/text-analytics-runtime/sentiment-analysis","https://YOUR-RESOURCE-NAME.cognitiveservices.azure.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:32Z","0.075","True","False","False","False","False","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","gpt","c","huggingface__inference_distilbert-sst2","1","100","Hugging Face Inference API â€” DistilBERT SST-2","https://huggingface.co/distilbert/distilbert-base-uncased-finetuned-sst-2-english","https://api-inference.huggingface.co/models/distilbert/distilbert-base-uncased-finetuned-sst-2-english","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","122","22601"
"sentiment_v1","nonrag","gpt","c","huggingface__inference_siebert-roberta-en","2","98.5","Hugging Face Inference API â€” SiEBERT RoBERTa (EN)","https://huggingface.co/siebert/sentiment-roberta-large-english","https://api-inference.huggingface.co/models/siebert/sentiment-roberta-large-english","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","111","22525"
"sentiment_v1","nonrag","gpt","c","huggingface__inference_cardiffnlp-twitter-roberta-latest","3","96","Hugging Face Inference API â€” Twitter RoBERTa (latest)","https://huggingface.co/cardiffnlp/twitter-roberta-base-sentiment-latest","https://api-inference.huggingface.co/models/cardiffnlp/twitter-roberta-base-sentiment-latest","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","110","22561"
"sentiment_v1","nonrag","gpt","c","huggingface__inference_nlptown-bert-multilingual-stars","4","93.5","Hugging Face Inference API â€” Multilingual (NLPTown 1â€“5 Stars)","https://huggingface.co/nlptown/bert-base-multilingual-uncased-sentiment","https://api-inference.huggingface.co/models/nlptown/bert-base-multilingual-uncased-sentiment","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","107","22561"
"sentiment_v1","nonrag","gpt","c","huggingface__inference_finiteautomata-bertweet","5","91","Hugging Face Inference API â€” BERTweet Sentiment (EN)","https://huggingface.co/finiteautomata/bertweet-base-sentiment-analysis","https://api-inference.huggingface.co/models/finiteautomata/bertweet-base-sentiment-analysis","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","121","22557"
"sentiment_v1","nonrag","gpt","c","huggingface__inference_prosusai-finbert","6","88","Hugging Face Inference API â€” ProsusAI FinBERT (Finance)","https://huggingface.co/ProsusAI/finbert","https://api-inference.huggingface.co/models/ProsusAI/finbert","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","128","22433"
"sentiment_v1","nonrag","gpt","c","huggingface__inference_yiyanghkust-finbert-tone","7","85.5","Hugging Face Inference API â€” FinBERT-Tone (Finance)","https://huggingface.co/yiyanghkust/finbert-tone","https://api-inference.huggingface.co/models/yiyanghkust/finbert-tone","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","105","22465"
"sentiment_v1","nonrag","gpt","c","huggingface__inference_cardiffnlp-twitter-roberta-base","8","83","Hugging Face Inference API â€” Twitter RoBERTa (base)","https://huggingface.co/cardiffnlp/twitter-roberta-base-sentiment","https://api-inference.huggingface.co/models/cardiffnlp/twitter-roberta-base-sentiment","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","104","22533"
"sentiment_v1","nonrag","gpt","c","huggingface__inference_distilbert-sst2-variant","9","80","Hugging Face Inference API â€” DistilBERT SST-2 (OpenVINO int8 variant)","https://huggingface.co/helenai/distilbert-base-uncased-finetuned-sst-2-english-ov-int8","https://api-inference.huggingface.co/models/helenai/distilbert-base-uncased-finetuned-sst-2-english-ov-int8","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","100","22621"
"sentiment_v1","nonrag","gpt","c","ibm__nlu_sentiment","10","78","IBM Watson Natural Language Understanding â€” Sentiment","https://cloud.ibm.com/apidocs/natural-language-understanding","https://api.us-south.natural-language-understanding.watson.cloud.ibm.com","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","78","164"
"sentiment_v1","nonrag","mistral","c","google__natural_language_sentiment","1","100","Google Cloud Natural Language Sentiment Analysis","https://cloud.google.com/natural-language/docs/analyzing-sentiment","https://language.googleapis.com/v2","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:34Z","0.345","True","False","False","False","True","0","GET","404","215","0"
"sentiment_v1","nonrag","mistral","c","microsoft__azure_text_analytics_sentiment","2","99.5","Azure AI Text Analytics Sentiment","https://learn.microsoft.com/en-us/azure/ai-services/language-service/sentiment-opinion-mining/how-to/call-api","https://<your-resource-name>.cognitiveservices.azure.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","True","0","HEAD","ERR","1",
"sentiment_v1","nonrag","mistral","c","oracle__language_sentiment","3","99","Oracle Cloud Language Sentiment Analysis","https://docs.oracle.com/en-us/iaas/language/using/sentment.htm","https://<region-url>.language.oci.oraclecloud.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:36Z","0.075","True","False","False","False","True","0","GET","ERR","1",
"sentiment_v1","nonrag","mistral","c","zyla__multilingual_sentiment","4","98.5","Zyla Labs Multilingual Sentiment Analysis","https://zylalabs.com/api-marketplace/nlp/multilingual%20sentiment%20analysis%20api/760","https://zylalabs.com/api/760","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:39Z","0.435","True","False","False","False","True","0","GET","401","237","-1"
"sentiment_v1","nonrag","mistral","c","deepgram__text_sentiment","5","98","Deepgram Text Sentiment Analysis","https://developers.deepgram.com/docs/text-sentiment-analysis","https://api.deepgram.com/v1","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:33Z","0.345","True","False","False","False","True","0","GET","405","80","0"
"sentiment_v1","nonrag","mistral","c","meaningcloud__sentiment_analysis","6","97.5","MeaningCloud Sentiment Analysis","https://www.meaningcloud.com/developer/sentiment-analysis","https://api.meaningcloud.com","False","0.25","0","False","True","False","False","2025-10-28T23:27:35Z","0.075","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","mistral","c","ibm__watson_natural_language_understanding","7","97","IBM Watson Natural Language Understanding Sentiment","https://cloud.ibm.com/apidocs/natural-language-understanding","https://api.au-syd.natural-language-understanding.watson.cloud.ibm.com","False","0.25","0.8","False","True","False","False","2025-10-28T23:27:34Z","0.435","True","False","False","False","True","0","GET","401","254","164"
"sentiment_v1","nonrag","mistral","c","aws__comprehend_sentiment","8","96.5","AWS Comprehend Sentiment Analysis","https://docs.aws.amazon.com/comprehend/latest/dg/how-sentiment.html","https://comprehend.<region>.amazonaws.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:32Z","0.345","True","False","False","False","True","0","OPTIONS","ERR","1",
"sentiment_v1","nonrag","mistral","c","rapidapi__twinword_sentiment","9","96","Twinword Sentiment Analysis (RapidAPI)","https://rapidapi.com/twinword/api/sentiment-analysis","https://twinword-sentiment-analysis.p.rapidapi.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:37Z","0.345","True","False","False","False","True","0","GET","429","31","-1"
"sentiment_v1","nonrag","mistral","c","paralleldots__sentiment_analysis","10","95.5","ParallelDots Sentiment Analysis","https://www.paralleldots.com/sentiment-analysis","https://apis.paralleldots.com","False","0.25","0.6","False","True","False","False","2025-10-28T23:27:36Z","0.345","True","False","False","False","True","0","GET","404","78","-1"
